Station,DIRN,Station-DIRN,Type,Signal Name,Latitude,Longitude,SignalLabel,SectionId
YLBA,UP,YLBA-UP,Home,HS,15.61542,76.0319083,YLBA-UP-HS,49
YLBA,UP,YLBA-UP,Starter,STR,15.60428,76.0238467,YLBA-UP-STR,49
SGNL,UP,SGNL-UP,Distant,DS,15.57998,75.9853617,SGNL-UP-DS,49
SGNL,UP,SGNL-UP,Home,HS,15.57124,75.9830117,SGNL-UP-HS,49
SGNL,UP,SGNL-UP,Starter,STR,15.55964,75.9799467,SGNL-UP-STR,49
KANR,UP,KANR-UP,Distant,DS,15.50038,75.9775183,KANR-UP-DS,49
KANR,UP,KANR-UP,Home,HS,15.49263,75.9831883,KANR-UP-HS,49
KANR,UP,KANR-UP,Starter,STR,15.48234,75.99081,KANR-UP-STR,49
TLKL,UP,TLKL-UP,Distant,DS,15.40433,76.0051167,TLKL-UP-DS,49
TLKL,UP,TLKL-UP,Home,HS,15.3975,75.9995517,TLKL-UP-HS,49
HPT,UP,HPT-UP,Starter,STR,15.28793,76.38426,HPT-UP-STR,16
HPT(B),UP,HPT(B)-UP,GS cum Distant,GSDS,15.28481,76.3775217,HPT(B)-UP-GSDS,16
VYS,UP,VYS-UP,Distant,DS,15.24822,76.3595767,VYS-UP-DS,16
VYS,UP,VYS-UP,Home,HS,15.23972,76.360115,VYS-UP-HS,16
VYS,UP,VYS-UP,Starter,STR,15.2289,76.3660917,VYS-UP-STR,16
VC,UP,VC-UP,Distant,DS,15.20031,76.3830367,VC-UP-DS,16
VC,UP,VC-UP,Home,HS,15.19139,76.381675,VC-UP-HS,16
VC,UP,VC-UP,Starter,STR,15.18103,76.38434,VC-UP-STR,16
HBI,UP,HBI-UP,Distant,DS,15.06227,76.21521,HBI-UP-DS,17
HBI,UP,HBI-UP,Home,HS,15.05552,76.2085317,HBI-UP-HS,17
HBI,UP,HBI-UP,Starter,STR,15.045,76.20995,HBI-UP-STR,17
KTY,UP,KTY-UP,Distant,DS,14.84145,76.221395,KTY-UP-DS,17
KTY,UP,KTY-UP,Home,HS,14.83264,76.2187967,KTY-UP-HS,17
KTY,UP,KTY-UP,Starter,STR,14.82367,76.2103333,KTY-UP-STR,17
BEHI,UP,BEHI-UP,Distant,DS,14.79689,76.13401,BEHI-UP-DS,17
BEHI,UP,BEHI-UP,Home,HS,14.79192,76.1263267,BEHI-UP-HS,17
BEHI,UP,BEHI-UP,Starter,STR,14.78638,76.1156917,BEHI-UP-STR,17
HPHI,UP,HPHI-UP,Distant,DS,14.7737,76.00301,HPHI-UP-DS,17
HPHI,UP,HPHI-UP,Home,HS,14.77275,75.99296,HPHI-UP-HS,17
HPHI,UP,HPHI-UP,Starter,STR,14.77432,75.9791617,HPHI-UP-STR,17
TLGI,UP,TLGI-UP,Distant,DS,14.67759,75.9028717,TLGI-UP-DS,17
TLGI,UP,TLGI-UP,Home,HS,14.66764,75.8989783,TLGI-UP-HS,17
TLGI,UP,TLGI-UP,Starter,STR,14.65638,75.8976067,TLGI-UP-STR,17
AVC,UP,AVC-UP,Distant,DS,14.51582,75.8401667,AVC-UP-DS,17
AVC,UP,AVC-UP,Home,HS,14.50313,75.8424483,AVC-UP-HS,17
AVC,DN,AVC-DN,Starter,STR,14.49978,75.8480967,AVC-DN-STR,43
TLGI,DN,TLGI-DN,Distant,DS,14.64099,75.8930767,TLGI-DN-DS,43
TLGI,DN,TLGI-DN,Home,HS,14.64963,75.8958133,TLGI-DN-HS,43
TLGI,DN,TLGI-DN,Starter,STR,14.66212,75.8982933,TLGI-DN-STR,43
HPHI,DN,HPHI-DN,Distant,DS,14.77404,75.9630583,HPHI-DN-DS,43
HPHI,DN,HPHI-DN,Home,HS,14.7749,75.97355,HPHI-DN-HS,43
HPHI,DN,HPHI-DN,Starter,STR,14.77328,75.9874617,HPHI-DN-STR,43
BEHI,DN,BEHI-DN,Distant,DS,14.78277,76.1008967,BEHI-DN-DS,43
BEHI,DN,BEHI-DN,Home,HS,14.78493,76.1102733,BEHI-DN-HS,43
BEHI,DN,BEHI-DN,Starter,STR,14.78874,76.121505,BEHI-DN-STR,43
KTY,DN,KTY-DN,Distant,DS,14.81554,76.198425,KTY-DN-DS,43
KTY,DN,KTY-DN,Home,HS,14.81979,76.2064867,KTY-DN-HS,43
KTY,DN,KTY-DN,Starter,STR,14.82803,76.21463,KTY-DN-STR,43
HBI,DN,HBI-DN,Distant,DS,15.03195,76.2142833,HBI-DN-DS,43
HBI,DN,HBI-DN,Home,HS,15.04031,76.2105817,HBI-DN-HS,43
HBI,DN,HBI-DN,Starter,STR,15.05102,76.2088133,HBI-DN-STR,43
VC,DN,VC-DN,Distant,DS,15.16706,76.3864867,VC-DN-DS,43
VC,DN,VC-DN,Home,HS,15.17506,76.3868733,VC-DN-HS,43
VC,DN,VC-DN,Starter,STR,15.18797,76.382935,VC-DN-STR,43
VYS,DN,VYS-DN,Distant,DS,15.21714,76.3727283,VYS-DN-DS,42
VYS,DN,VYS-DN,Home,HS,15.22461,76.369055,VYS-DN-HS,42
VYS,DN,VYS-DN,Starter,STR,15.235,76.3633517,VYS-DN-STR,42
HPT,DN,HPT-DN,Distant,DS,15.2727,76.36991,HPT-DN-DS,42
HPT,UP,HPT-UP,Home,HS,15.28185,76.3769617,HPT-UP-HS,42
HPT,UP,HPT-UP,Starter,STR,15.28679,76.3867917,HPT-UP-STR,42
BMAP,UP,BMAP-UP,Starter,STR,15.3653,75.1781,BMAP-UP-STR,58
BDKA,UP,BDKA-UP,Distant,DS,15.38753333,75.12138333,BDKA-UP-DS,58
BDKA,UP,BDKA-UP,Home,HS,15.39293333,75.1138,BDKA-UP-HS,58
BDKA,UP,BDKA-UP,Starter,STR,15.40411667,75.10525,BDKA-UP-STR,58
BDKA,DN,BDKA-DN,Starter,STR,15.399,75.1092,BDKA-DN-STR,59
BMAP,DN,BMAP-DN,Distant,DS,15.37603333,75.16955,BMAP-DN-DS,59
BMAP,DN,BMAP-DN,Home,HS,15.36775,75.176,BMAP-DN-HS,59
BAY,UP,BAY-UP,Starter,STR,15.13622,76.9175317,BAY-UP-STR,20
BAY(B),UP,BAY(B)-UP,GS cum Distant,GSDS,15.13356,76.9176517,BAY(B)-UP-GSDS,20
OBM,UP,OBM-UP,Distant,DS,15.04353,76.863955,OBM-UP-DS,20
OBM,UP,OBM-UP,Home,HS,15.0369,76.8577233,OBM-UP-HS,20
OBM,UP,OBM-UP,Starter,STR,15.02825,76.8489867,OBM-UP-STR,20
SLM,UP,SLM-UP,Home,HS,14.90895,76.8689533,SLM-UP-HS,20
SLM,UP,SLM-UP,Starter,STR,14.89878,76.8684283,SLM-UP-STR,20
BDV,UP,BDV-UP,Distant,DS,14.85096,76.8587717,BDV-UP-DS,20
BDV,UP,BDV-UP,Home,HS,14.84306,76.85459,BDV-UP-HS,20
BDV,UP,BDV-UP,Routing HS,RHS,14.83719,76.8534483,BDV-UP-RHS,20
BDV,UP,BDV-UP,Starter,STR,14.82851,76.8553817,BDV-UP-STR,20
RDG,UP,RDG-UP,Distant,DS,14.72356,76.8510883,RDG-UP-DS,20
RDG,UP,RDG-UP,Home,HS,14.71595,76.8555783,RDG-UP-HS,20
RDG,UP,RDG-UP,Starter,STR,14.70521,76.8570633,RDG-UP-STR,20
RDG,UP,RDG-UP,GS cum Distant,GSDS,14.70227,76.857415,RDG-UP-GSDS,21
MOMU,UP,MOMU-UP,Distant,DS,14.70761,76.764015,MOMU-UP-DS,21
MOMU,UP,MOMU-UP,Home,HS,14.70806,76.754595,MOMU-UP-HS,21
MOMU,UP,MOMU-UP,Starter,STR,14.71006,76.74348,MOMU-UP-STR,21
BOMN,UP,BOMN-UP,Distant,DS,14.60377,76.681935,BOMN-UP-DS,21
BOMN,UP,BOMN-UP,Home,HS,14.59533,76.6809983,BOMN-UP-HS,21
BOMN,UP,BOMN-UP,Starter,STR,14.58325,76.6797033,BOMN-UP-STR,21
THKU,UP,THKU-UP,Distant,DS,14.46077,76.6768383,THKU-UP-DS,21
THKU,UP,THKU-UP,Home,HS,14.45168,76.67584,THKU-UP-HS,21
THKU,UP,THKU-UP,Starter,STR,14.44124,76.6746717,THKU-UP-STR,21
CHKE,UP,CHKE-UP,Distant,DS,14.33017,76.6624683,CHKE-UP-DS,21
CHKE,UP,CHKE-UP,Home,HS,14.32076,76.6609817,CHKE-UP-HS,21
CHKE,UP,CHKE-UP,Starter,STR,14.3098,76.659185,CHKE-UP-STR,21
BAHI,UP,BAHI-UP,Distant,DS,14.25178,76.5691367,BAHI-UP-DS,21
BAHI,UP,BAHI-UP,Home,HS,14.24722,76.5602833,BAHI-UP-HS,21
BAHI,UP,BAHI-UP,Starter,STR,14.24216,76.55037,BAHI-UP-STR,21
CTA,UP,CTA-UP,Distant,DS,14.23625,76.39935,CTA-UP-DS,21
CTA,UP,CTA-UP,Home,HS,14.2316,76.39159,CTA-UP-HS,21
CTA,UP,CTA-UP,Starter,STR,14.23036,76.380575,CTA-UP-STR,21
CTA,UP,CTA-UP,GS cum Distant,GSDS,14.23014,76.3781833,CTA-UP-GSDS,21
HLV,UP,HLV-UP,Distant,DS,14.21728,76.3263467,HLV-UP-DS,21
HLV,UP,HLV-UP,Home,HS,14.21368,76.3173467,HLV-UP-HS,21
HLV,UP,HLV-UP,Starter,STR,14.20899,76.3058683,HLV-UP-STR,21
AMC,UP,AMC-UP,Home,HS,14.14065,76.2522133,AMC-UP-HS,21
AMC,UP,AMC-UP,Starter,STR,14.13903,76.2412967,AMC-UP-STR,21
AMC,UP,AMC-UP,LSS cum Distant,LSSDS,14.13871,76.23879,AMC-UP-LSSDS,21
JRU,UP,JRU-UP,Home,HS,14.13385,76.138795,JRU-UP-HS,21
JRU,DN,JRU-DN,GS cum Distant,GSDS,14.1318,76.1378183,JRU-DN-GSDS,47
BBNH,DN,BBNH-DN,Distant,DS,14.13571,76.2071667,BBNH-DN-DS,47
BBNH,DN,BBNH-DN,Home,HS,14.13618,76.2214317,BBNH-DN-HS,47
BBNH,DN,BBNH-DN,LSS cum Distant,LSSDS,14.13686,76.2261967,BBNH-DN-LSSDS,47
AMC,DN,AMC-DN,Home,HS,14.13835,76.2365267,AMC-DN-HS,47
AMC,DN,AMC-DN,Starter,STR,14.13987,76.2474067,AMC-DN-STR,47
AMC,DN,AMC-DN,GS cum Distant,GSDS,14.14028,76.2498417,AMC-DN-GSDS,47
HLV,DN,HLV-DN,Distant,DS,14.19991,76.2951533,HLV-DN-DS,47
HLV,DN,HLV-DN,Home,HS,14.20629,76.3026833,HLV-DN-HS,47
HLV,DN,HLV-DN,Starter,STR,14.21151,76.3118983,HLV-DN-STR,47
CTA,DN,CTA-DN,Home,HS,14.22984,76.3758333,CTA-DN-HS,47
CTA,DN,CTA-DN,Starter,STR,14.23099,76.38672,CTA-DN-STR,47
BAHI,DN,BAHI-DN,Distant,DS,14.23362,76.538625,BAHI-DN-DS,47
BAHI,DN,BAHI-DN,Home,HS,14.23997,76.5463,BAHI-DN-HS,47
BAHI,DN,BAHI-DN,Starter,STR,14.24501,76.5559767,BAHI-DN-STR,47
CHKE,DN,CHKE-DN,Distant,DS,14.29572,76.6541583,CHKE-DN-DS,47
CHKE,DN,CHKE-DN,Home,HS,14.30478,76.6584383,CHKE-DN-HS,47
CHKE,DN,CHKE-DN,Starter,STR,14.31582,76.6601983,CHKE-DN-STR,47
THKU,DN,THKU-DN,Distant,DS,14.42597,76.6719383,THKU-DN-DS,47
THKU,DN,THKU-DN,Home,HS,14.43622,76.6741367,THKU-DN-HS,47
THKU,DN,THKU-DN,Starter,STR,14.44717,76.6753767,THKU-DN-STR,47
BOMN,DN,BOMN-DN,Distant,DS,14.56918,76.67792,BOMN-DN-DS,47
BOMN,DN,BOMN-DN,Home,HS,14.57859,76.67917,BOMN-DN-HS,47
BOMN,DN,BOMN-DN,Starter,STR,14.58973,76.6804617,BOMN-DN-STR,47
MOMU,DN,MOMU-DN,Distant,DS,14.70851,76.7290733,MOMU-DN-DS,47
MOMU,DN,MOMU-DN,Home,HS,14.71087,76.7384383,MOMU-DN-HS,47
MOMU,DN,MOMU-DN,Starter,STR,14.70894,76.7495317,MOMU-DN-STR,47
RDG,DN,RDG-DN,Home,HS,14.70004,76.8589583,RDG-DN-HS,47
RDG,DN,RDG-DN,Starter,STR,14.71112,76.8568633,RDG-DN-STR,47
BDV,DN,BDV-DN,Distant,DS,14.81336,76.8550917,BDV-DN-DS,46
BDV,DN,BDV-DN,Home,HS,14.82352,76.855505,BDV-DN-HS,46
BDV,DN,BDV-DN,Starter,STR,14.83471,76.8541,BDV-DN-STR,46
SLM,DN,SLM-DN,Distant,DS,14.8834,76.8666117,SLM-DN-DS,46
SLM,DN,SLM-DN,Home,HS,14.89253,76.8681983,SLM-DN-HS,46
SLM,DN,SLM-DN,Starter,STR,14.9043,76.8687217,SLM-DN-STR,46
SLM,DN,SLM-DN,GS cum Distant,GSDS,14.9067,76.8688817,SLM-DN-GSDS,46
OBM,DN,OBM-DN,Distant,DS,15.01688,76.8479317,OBM-DN-DS,46
OBM,DN,OBM-DN,Home,HS,15.02484,76.8459933,OBM-DN-HS,46
OBM,DN,OBM-DN,Starter,STR,15.03249,76.85347,OBM-DN-STR,46
BAYB,DN,BAYB-DN,Home,HS,15.131,76.91778,BAYB-DN-HS,46
BAY(B),DN,BAY(B)-DN,Home,HS,15.13889,76.91742,BAY(B)-DN-HS,46
HG(B),UP,HG(B)-UP,Starter,STR,17.56297,75.9923,HG(B)-UP-STR,15
HG(B),UP,HG(B)-UP,Inter Starter,ISTR,17.5592,75.997545,HG(B)-UP-ISTR,15
TLT,UP,TLT-UP,Distant,DS,17.54611,76.014315,TLT-UP-DS,15
TLT,UP,TLT-UP,Inner Distant,IDS,17.54028,76.021775,TLT-UP-IDS,15
TLT,UP,TLT-UP,Home,HS,17.53449,76.029175,TLT-UP-HS,15
TLT,UP,TLT-UP,Starter,STR,17.52667,76.039135,TLT-UP-STR,15
AKOR,UP,AKOR-UP,Distant,DS,17.46831,76.1137917,AKOR-UP-DS,15
AKOR,UP,AKOR-UP,Inner Distant,IDS,17.46237,76.121395,AKOR-UP-IDS,15
AKOR,UP,AKOR-UP,Home,HS,17.45652,76.128835,AKOR-UP-HS,15
AKOR,UP,AKOR-UP,Starter,STR,17.44964,76.14125,AKOR-UP-STR,15
NGS,UP,NGS-UP,Distant,DS,17.44282,76.1620317,NGS-UP-DS,15
NGS,UP,NGS-UP,Inner Distant,IDS,17.43842,76.170115,NGS-UP-IDS,15
NGS,UP,NGS-UP,Home,HS,17.43302,76.1776233,NGS-UP-HS,15
NGS,UP,NGS-UP,Starter,STR,17.42654,76.1867583,NGS-UP-STR,15
BOT,UP,BOT-UP,Distant,DS,17.40069,76.2300233,BOT-UP-DS,15
BOT,UP,BOT-UP,Inner Distant,IDS,17.39817,76.2402333,BOT-UP-IDS,15
BOT,UP,BOT-UP,Home,HS,17.39599,76.24986,BOT-UP-HS,15
BOT,UP,BOT-UP,Starter,STR,17.39371,76.2600267,BOT-UP-STR,15
DUD,UP,DUD-UP,Inner Distant,IDS,17.36674,76.3595133,DUD-UP-IDS,15
DUD,UP,DUD-UP,Home,HS,17.36481,76.3688433,DUD-UP-HS,15
DUD,UP,DUD-UP,Starter,STR,17.36219,76.3815217,DUD-UP-STR,15
KUI,UP,KUI-UP,Distant,DS,17.35832,76.4421,KUI-UP-DS,15
KUI,UP,KUI-UP,Inner Distant,IDS,17.35698,76.4516983,KUI-UP-IDS,15
KUI,UP,KUI-UP,Home,HS,17.35663,76.4611133,KUI-UP-HS,15
KUI,UP,KUI-UP,Starter,STR,17.35745,76.4728367,KUI-UP-STR,15
GDGN,UP,GDGN-UP,Distant,DS,17.33942,76.5063117,GDGN-UP-DS,15
GDGN,UP,GDGN-UP,Inner Distant,IDS,17.335,76.5149383,GDGN-UP-IDS,15
GDGN,UP,GDGN-UP,Home,HS,17.33533,76.5248433,GDGN-UP-HS,15
GDGN,UP,GDGN-UP,Starter,STR,17.33681,76.5348433,GDGN-UP-STR,15
GUR,UP,GUR-UP,Distant,DS,17.33903,76.5619683,GUR-UP-DS,15
GUR,UP,GUR-UP,Inner Distant,IDS,17.33962,76.5721117,GUR-UP-IDS,15
GUR,UP,GUR-UP,Home,HS,17.34018,76.58172,GUR-UP-HS,15
GUR,UP,GUR-UP,Starter,STR,17.34085,76.5925933,GUR-UP-STR,15
SVG,UP,SVG-UP,Distant,DS,17.33896,76.6847467,SVG-UP-DS,15
SVG,UP,SVG-UP,Inner Distant,IDS,17.33514,76.6947083,SVG-UP-IDS,15
SVG,UP,SVG-UP,Home,HS,17.33769,76.7050783,SVG-UP-HS,15
SVG,UP,SVG-UP,Starter,STR,17.34048,76.7154967,SVG-UP-STR,15
BBD,UP,BBD-UP,Distant,DS,17.34124,76.76218,BBD-UP-DS,15
BBD,UP,BBD-UP,Inner Distant,IDS,17.33817,76.771345,BBD-UP-IDS,15
BBD,UP,BBD-UP,Home,HS,17.33629,76.7808183,BBD-UP-HS,15
KLBG,UP,KLBG-UP,Inner Distant,IDS,17.32373,76.8047933,KLBG-UP-IDS,15
KLBG,UP,KLBG-UP,Home,HS,17.31931,76.813155,KLBG-UP-HS,15
KLBG,UP,KLBG-UP,Starter,STR,17.31462,76.829165,KLBG-UP-STR,15
HQR,UP,HQR-UP,Distant,DS,17.2818,76.8585183,HQR-UP-DS,15
HQR,UP,HQR-UP,Inner Distant,IDS,17.2736,76.8622917,HQR-UP-IDS,15
HQR,UP,HQR-UP,Home,HS,17.26541,76.866035,HQR-UP-HS,15
MR,UP,MR-UP,Distant,DS,17.22507,76.8954433,MR-UP-DS,15
MR,UP,MR-UP,Inner Distant,IDS,17.21573,76.89643,MR-UP-IDS,15
MR,UP,MR-UP,Home,HS,17.20666,76.8984333,MR-UP-HS,15
MR,UP,MR-UP,Starter,STR,17.19693,76.9041583,MR-UP-STR,15
SDB,UP,SDB-UP,Distant,DS,17.1508,76.9339867,SDB-UP-DS,15
SDB,UP,SDB-UP,Inner Distant,IDS,17.14224,76.9383517,SDB-UP-IDS,15
SDB,UP,SDB-UP,Home,HS,17.13445,76.9437017,SDB-UP-HS,15
SDB,UP,SDB-UP,Starter,STR,17.11942,76.9430667,SDB-UP-STR,15
WADI,UP,WADI-UP,Distant,DS,17.08116,76.9868317,WADI-UP-DS,15
WADI,UP,WADI-UP,Inner Distant,IDS,17.07399,76.99306,WADI-UP-IDS,15
WADI,UP,WADI-UP,Home,HS,17.06498,76.99383,WADI-UP-HS,15
WADI,UP,WADI-UP,Routing HS,RHS,17.06113,76.9932367,WADI-UP-RHS,15
WADI,UP,WADI-UP,Starter,STR,17.05059,76.991415,WADI-UP-STR,15
WADI,DN,WADI-DN,Starter,STR,17.05611,76.9923333,WADI-DN-STR,41
WADI,DN,WADI-DN,Inter Starter,ISTR,17.06002,76.9930583,WADI-DN-ISTR,41
SDB,DN,SDB-DN,Distant,DS,17.09948,76.958075,SDB-DN-DS,41
SDB,DN,SDB-DN,Inner Distant,IDS,17.10586,76.9483217,SDB-DN-IDS,41
SDB,DN,SDB-DN,Home,HS,17.11363,76.9434167,SDB-DN-HS,41
SDB,DN,SDB-DN,Starter,STR,17.1252,76.944,SDB-DN-STR,41
MR,DN,MR-DN,Distant,DS,17.17996,76.9265583,MR-DN-DS,41
MR,DN,MR-DN,Inner Distant,IDS,17.18691,76.9187217,MR-DN-IDS,41
MR,DN,MR-DN,Home,HS,17.19374,76.9073083,MR-DN-HS,41
MR,DN,MR-DN,Starter,STR,17.20254,76.9008617,MR-DN-STR,41
HQR,DN,HQR-DN,Distant,DS,17.23941,76.8928483,HQR-DN-DS,41
HQR,DN,HQR-DN,Inner Distant,IDS,17.24749,76.8843333,HQR-DN-IDS,41
HQR,DN,HQR-DN,Home,HS,17.25376,76.8774083,HQR-DN-HS,41
HQR,DN,HQR-DN,Starter,STR,17.25998,76.8706983,HQR-DN-STR,41
KLBG,DN,KLBG-DN,Distant,DS,17.29996,76.8509967,KLBG-DN-DS,41
KLBG,DN,KLBG-DN,Inner Distant,IDS,17.30722,76.843885,KLBG-DN-IDS,41
KLBG,DN,KLBG-DN,Home,HS,17.31378,76.8352983,KLBG-DN-HS,41
KLBG,DN,KLBG-DN,Starter,STR,17.31489,76.8226967,KLBG-DN-STR,41
BBD,DN,BBD-DN,Distant,DS,17.3289,76.79512,BBD-DN-DS,41
BBD,DN,BBD-DN,Inner Distant,IDS,17.3333,76.786685,BBD-DN-IDS,41
BBD,DN,BBD-DN,Home,HS,17.33734,76.7779733,BBD-DN-HS,41
SVG,DN,SVG-DN,Distant,DS,17.34406,76.7397733,SVG-DN-DS,41
SVG,DN,SVG-DN,Inner Distant,IDS,17.3438,76.7304733,SVG-DN-IDS,41
SVG,DN,SVG-DN,Home,HS,17.34165,76.720425,SVG-DN-HS,41
SVG,DN,SVG-DN,Starter,STR,17.33929,76.7101417,SVG-DN-STR,41
GUR,DN,GUR-DN,Distant,DS,17.34726,76.6174833,GUR-DN-DS,41
GUR,DN,GUR-DN,Inner Distant,IDS,17.3442,76.607455,GUR-DN-IDS,41
GUR,DN,GUR-DN,Home,HS,17.3414,76.5979267,GUR-DN-HS,41
GUR,DN,GUR-DN,Starter,STR,17.34045,76.586575,GUR-DN-STR,41
GDGN,DN,GDGN-DN,Distant,DS,17.33879,76.5572417,GDGN-DN-DS,41
GDGN,DN,GDGN-DN,Inner Distant,IDS,17.33821,76.54754,GDGN-DN-IDS,41
GDGN,DN,GDGN-DN,Home,HS,17.33731,76.5381917,GDGN-DN-HS,41
GDGN,DN,GDGN-DN,Starter,STR,17.3359,76.52852,GDGN-DN-STR,41
KUI,DN,KUI-DN,Distant,DS,17.3464,76.495965,KUI-DN-DS,41
KUI,DN,KUI-DN,Inner Distant,IDS,17.35193,76.4882917,KUI-DN-IDS,41
KUI,DN,KUI-DN,Home,HS,17.35639,76.4774567,KUI-DN-HS,41
KUI,DN,KUI-DN,Starter,STR,17.3571,76.466145,KUI-DN-STR,41
DUD,DN,DUD-DN,Distant,DS,17.35957,76.4061217,DUD-DN-DS,41
DUD,DN,DUD-DN,Inner Distant,IDS,17.36093,76.3964217,DUD-DN-IDS,41
DUD,DN,DUD-DN,Home,HS,17.36128,76.3862917,DUD-DN-HS,41
DUD,DN,DUD-DN,Starter,STR,17.36359,76.3743517,DUD-DN-STR,41
BOT,DN,BOT-DN,Distant,DS,17.38819,76.28427,BOT-DN-DS,41
BOT,DN,BOT-DN,Inner Distant,IDS,17.39033,76.274955,BOT-DN-IDS,41
BOT,DN,BOT-DN,Home,HS,17.39257,76.26526,BOT-DN-HS,41
BOT,DN,BOT-DN,Starter,STR,17.3951,76.2543033,BOT-DN-STR,41
NGS,DN,NGS-DN,Distant,DS,17.4144,76.207095,NGS-DN-DS,41
NGS,DN,NGS-DN,Inner Distant,IDS,17.42065,76.2003483,NGS-DN-IDS,41
NGS,DN,NGS-DN,Home,HS,17.42506,76.1900717,NGS-DN-HS,41
NGS,DN,NGS-DN,Starter,STR,17.43011,76.1817567,NGS-DN-STR,41
AKOR,DN,AKOR-DN,Distant,DS,17.44173,76.1651783,AKOR-DN-DS,41
AKOR,DN,AKOR-DN,Inner Distant,IDS,17.44494,76.1558967,AKOR-DN-IDS,41
AKOR,DN,AKOR-DN,Home,HS,17.44798,76.1466917,AKOR-DN-HS,41
AKOR,DN,AKOR-DN,Starter,STR,17.45264,76.1335517,AKOR-DN-STR,41
TLT,DN,TLT-DN,Distant,DS,17.51112,76.05909,TLT-DN-DS,41
TLT,DN,TLT-DN,Inner Distant,IDS,17.51678,76.05184,TLT-DN-IDS,41
TLT,DN,TLT-DN,Home,HS,17.52259,76.0443867,TLT-DN-HS,41
TLT,DN,TLT-DN,Starter,STR,17.53146,76.032985,TLT-DN-STR,41
HG(B),DN,HG(B)-DN,Distant,DS,17.54164,76.0199517,HG(B)-DN-DS,41
HG(B),DN,HG(B)-DN,Inner Distant,IDS,17.54747,76.0124883,HG(B)-DN-IDS,41
HG(B),DN,HG(B)-DN,Home,HS,17.55341,76.0048283,HG(B)-DN-HS,41
HG(B),DN,HG(B)-DN,Routing HS,RHS,17.55947,75.9972133,HG(B)-DN-RHS,41
HG,DN,HG-DN,Starter,STR,17.56691,75.98716,HG-DN-STR,41
TNGL,UP,TNGL-UP,Starter,STR,15.20302,76.6626617,TNGL-UP-STR,19
TNGL,UP,TNGL-UP,Inter Starter,ISTR,15.20021,76.6483883,TNGL-UP-ISTR,19
TNGL,UP,TNGL-UP,GS cum Distant,GSDS,15.19812,76.6462067,TNGL-UP-GSDS,19
BNHT,UP,BNHT-UP,Home,HS,15.15331,76.6197833,BNHT-UP-HS,19
BNHT,UP,BNHT-UP,Starter,STR,15.14143,76.6225983,BNHT-UP-STR,19
NDHI,UP,NDHI-UP,Distant,DS,15.11023,76.59392,NDHI-UP-DS,19
NDHI,UP,NDHI-UP,Home,HS,15.10629,76.585765,NDHI-UP-HS,19
RNJP,UP,RNJP-UP,Distant,DS,15.07393,76.5948567,RNJP-UP-DS,19
RNJP,UP,RNJP-UP,Home,HS,15.06458,76.596345,RNJP-UP-HS,19
RNJP,DN,RNJP-DN,Starter,STR,15.05968,76.59956,RNJP-DN-STR,45
NDHI,DN,NDHI-DN,Distant,DS,15.08712,76.5857817,NDHI-DN-DS,45
NDHI,DN,NDHI-DN,Home,HS,15.09402,76.5803133,NDHI-DN-HS,45
NDHI,DN,NDHI-DN,Starter,STR,15.10268,76.5808833,NDHI-DN-STR,45
BNHT,DN,BNHT-DN,Distant,DS,15.1272,76.6197183,BNHT-DN-DS,45
BNHT,DN,BNHT-DN,Home,HS,15.13569,76.6238683,BNHT-DN-HS,45
BNHT,DN,BNHT-DN,Starter,STR,15.14721,76.6211817,BNHT-DN-STR,45
BNHT,DN,BNHT-DN,GS cum Distant,GSDS,15.1514,76.6201983,BNHT-DN-GSDS,45
TNGL(B),DN,TNGL(B)-DN,Distant,DS,15.19012,76.63771,TNGL(B)-DN-DS,45
TNGL(B),DN,TNGL(B)-DN,Home,HS,15.19664,76.64453,TNGL(B)-DN-HS,45
TNGL(B),DN,TNGL(B)-DN,Routing HS,RHS,15.20315,76.654035,TNGL(B)-DN-RHS,45
VSG,DN,VSG-DN,Starter,STR,15.3953883,73.80914732,VSG-DN-STR,54
LD,DN,LD-DN,Starter,STR,15.45421,74.5015117,LD-DN-STR,35
UBL,UP,UBL-UP,Starter,STR,15.3513,75.14822,UBL-UP-STR,37
SNNR,DN,SNNR-DN,Starter,STR,15.76065639,76.76983717,SNNR-DN-STR,24
GIN,UP,GIN-UP,Starter,STR,15.34793,76.2409917,GIN-UP-STR,50

