Station,DIRN,Station-DIRN,Type,Signal Name,Latitude,Longitude,SignalLabel,SectionID
WADI,DN,WADI-DN,STR,STR,17.05611,76.99233,WADI-DN-STR,41
WADI,DN,WADI-DN,ISTR,ISTR,17.06002,76.99306,WADI-DN-ISTR,41
WADI,DN,WADI-DN,LSSDS,LSSDS,17.06285,76.99351,WADI-DN-LSSDS,41
GATE,DN,GATE-DN,GS,GS,17.07081,76.99397,GATE-DN-GS,41
SDB,DN,SDB-DN,DS,DS,17.09948,76.95808,SDB-DN-DS,41
SDB,DN,SDB-DN,IDS,IDS,17.10586,76.94832,SDB-DN-IDS,41
SDB,DN,SDB-DN,HS,HS,17.11363,76.94342,SDB-DN-HS,41
SDB,DN,SDB-DN,STR,STR,17.1252,76.944,SDB-DN-STR,41
MR,DN,MR-DN,DS,DS,17.17996,76.92656,MR-DN-DS,41
MR,DN,MR-DN,IDS,IDS,17.18691,76.91872,MR-DN-IDS,41
MR,DN,MR-DN,HS,HS,17.19374,76.90731,MR-DN-HS,41
MR,DN,MR-DN,STR,STR,17.20254,76.90086,MR-DN-STR,41
HQR,DN,HQR-DN,DS,DS,17.23941,76.89285,HQR-DN-DS,41
HQR,DN,HQR-DN,IDS,IDS,17.24749,76.88433,HQR-DN-IDS,41
HQR,DN,HQR-DN,HS,HS,17.25376,76.87741,HQR-DN-HS,41
HQR,DN,HQR-DN,STR,STR,17.25998,76.8707,HQR-DN-STR,41
KLBG,DN,KLBG-DN,DS,DS,17.29996,76.851,KLBG-DN-DS,41
KLBG,DN,KLBG-DN,IDS,IDS,17.30722,76.84389,KLBG-DN-IDS,41
KLBG,DN,KLBG-DN,HS,HS,17.31378,76.8353,KLBG-DN-HS,41
KLBG,DN,KLBG-DN,STR,STR,17.31489,76.8227,KLBG-DN-STR,41
KLBG,DN,KLBG-DN,LSSDS,LSSDS,17.3186,76.81466,KLBG-DN-LSSDS,41
GATE,DN,GATE-DN,IDS,IDS,17.32198,76.80829,GATE-DN-IDS,41
GATE,DN,GATE-DN,GS,GS,17.32642,76.79982,GATE-DN-GS,41
BBD,DN,BBD-DN,DS,DS,17.3289,76.79512,BBD-DN-DS,41
BBD,DN,BBD-DN,IDS,IDS,17.3333,76.78669,BBD-DN-IDS,41
BBD,DN,BBD-DN,HS,HS,17.33734,76.77797,BBD-DN-HS,41
SVG,DN,SVG-DN,DS,DS,17.34406,76.73977,SVG-DN-DS,41
SVG,DN,SVG-DN,IDS,IDS,17.3438,76.73047,SVG-DN-IDS,41
SVG,DN,SVG-DN,HS,HS,17.34165,76.72043,SVG-DN-HS,41
SVG,DN,SVG-DN,STR,STR,17.33929,76.71014,SVG-DN-STR,41
GUR,DN,GUR-DN,DS,DS,17.34726,76.61748,GUR-DN-DS,41
GUR,DN,GUR-DN,IDS,IDS,17.3442,76.60746,GUR-DN-IDS,41
GUR,DN,GUR-DN,HS,HS,17.3414,76.59793,GUR-DN-HS,41
GUR,DN,GUR-DN,STR,STR,17.34045,76.58658,GUR-DN-STR,41
GDGN,DN,GDGN-DN,DS,DS,17.33879,76.55724,GDGN-DN-DS,41
GDGN,DN,GDGN-DN,IDS,IDS,17.33821,76.54754,GDGN-DN-IDS,41
GDGN,DN,GDGN-DN,HS,HS,17.33731,76.53819,GDGN-DN-HS,41
GDGN,DN,GDGN-DN,STR,STR,17.3359,76.52852,GDGN-DN-STR,41
KUI,DN,KUI-DN,DS,DS,17.3464,76.49597,KUI-DN-DS,41
KUI,DN,KUI-DN,IDS,IDS,17.35193,76.48829,KUI-DN-IDS,41
KUI,DN,KUI-DN,HS,HS,17.35639,76.47746,KUI-DN-HS,41
KUI,DN,KUI-DN,STR,STR,17.3571,76.46615,KUI-DN-STR,41
DUD,DN,DUD-DN,DS,DS,17.35957,76.40612,DUD-DN-DS,41
DUD,DN,DUD-DN,IDS,IDS,17.36093,76.39642,DUD-DN-IDS,41
DUD,DN,DUD-DN,HS,HS,17.36128,76.38629,DUD-DN-HS,41
DUD,DN,DUD-DN,STR,STR,17.36359,76.37435,DUD-DN-STR,41
DUD,DN,DUD-DN,LSSDS,LSSDS,17.36473,76.36931,DUD-DN-LSSDS,41
GATE,DN,GATE-DN,GS,GS,17.36732,76.35725,GATE-DN-GS,41
BOT,DN,BOT-DN,DS,DS,17.38819,76.28427,BOT-DN-DS,41
BOT,DN,BOT-DN,IDS,IDS,17.39033,76.27496,BOT-DN-IDS,41
BOT,DN,BOT-DN,HS,HS,17.39257,76.26526,BOT-DN-HS,41
BOT,DN,BOT-DN,STR,STR,17.3951,76.2543,BOT-DN-STR,41
NGS,DN,NGS-DN,DS,DS,17.4144,76.2071,NGS-DN-DS,41
NGS,DN,NGS-DN,IDS,IDS,17.42065,76.20035,NGS-DN-IDS,41
NGS,DN,NGS-DN,HS,HS,17.42506,76.19007,NGS-DN-HS,41
NGS,DN,NGS-DN,STR,STR,17.43011,76.18176,NGS-DN-STR,41
AKOR,DN,AKOR-DN,DS,DS,17.44173,76.16518,AKOR-DN-DS,41
AKOR,DN,AKOR-DN,IDS,IDS,17.44494,76.1559,AKOR-DN-IDS,41
AKOR,DN,AKOR-DN,HS,HS,17.44798,76.14669,AKOR-DN-HS,41
AKOR,DN,AKOR-DN,STR,STR,17.45264,76.13355,AKOR-DN-STR,41
TLT,DN,TLT-DN,DS,DS,17.51112,76.05909,TLT-DN-DS,41
TLT,DN,TLT-DN,IDS,IDS,17.51678,76.05184,TLT-DN-IDS,41
TLT,DN,TLT-DN,HS,HS,17.52259,76.04439,TLT-DN-HS,41
TLT,DN,TLT-DN,STR,STR,17.53146,76.03299,TLT-DN-STR,41
HG,DN,HG-DN,DS,DS,17.54164,76.01995,HG-DN-DS,41
HG,DN,HG-DN,IDS,IDS,17.54747,76.01249,HG-DN-IDS,41
HG,DN,HG-DN,HS,HS,17.55341,76.00483,HG-DN-HS,41
HG,DN,HG-DN,RHS,RHS,17.55947,75.99721,HG-DN-RHS,41
HG,DN,HG-DN,STR,STR,17.56691,75.98716,HG-DN-STR,41
HG,UP,HG-UP,STR,STR,17.56297,75.9923,HG-UP-STR,15
HG,UP,HG-UP,ISTR,ISTR,17.5592,75.99755,HG-UP-ISTR,15
TLT,UP,TLT-UP,DS,DS,17.54611,76.01432,TLT-UP-DS,15
TLT,UP,TLT-UP,IDS,IDS,17.54028,76.02178,TLT-UP-IDS,15
TLT,UP,TLT-UP,HS,HS,17.53449,76.02918,TLT-UP-HS,15
TLT,UP,TLT-UP,STR,STR,17.52667,76.03914,TLT-UP-STR,15
AKOR,UP,AKOR-UP,DS,DS,17.46831,76.11379,AKOR-UP-DS,15
AKOR,UP,AKOR-UP,IDS,IDS,17.46237,76.1214,AKOR-UP-IDS,15
AKOR,UP,AKOR-UP,HS,HS,17.45652,76.12884,AKOR-UP-HS,15
AKOR,UP,AKOR-UP,STR,STR,17.44964,76.14125,AKOR-UP-STR,15
NGS,UP,NGS-UP,DS,DS,17.44282,76.16203,NGS-UP-DS,15
NGS,UP,NGS-UP,IDS,IDS,17.43842,76.17012,NGS-UP-IDS,15
NGS,UP,NGS-UP,HS,HS,17.43302,76.17762,NGS-UP-HS,15
NGS,UP,NGS-UP,STR,STR,17.42654,76.18676,NGS-UP-STR,15
BOT,UP,BOT-UP,DS,DS,17.40069,76.23002,BOT-UP-DS,15
BOT,UP,BOT-UP,IDS,IDS,17.39817,76.24023,BOT-UP-IDS,15
BOT,UP,BOT-UP,HS,HS,17.39599,76.24986,BOT-UP-HS,15
BOT,UP,BOT-UP,STR,STR,17.39371,76.26003,BOT-UP-STR,15
GATE,UP,GATE-UP,DS,DS,17.37624,76.33593,GATE-UP-DS,15
GATE,UP,GATE-UP,IDS,IDS,17.37282,76.34469,GATE-UP-IDS,15
GATE,UP,GATE-UP,GSDS,GSDS,17.36882,76.35332,GATE-UP-GSDS,15
DUD,UP,DUD-UP,IDS,IDS,17.36674,76.35951,DUD-UP-IDS,15
DUD,UP,DUD-UP,HS,HS,17.36481,76.36884,DUD-UP-HS,15
DUD,UP,DUD-UP,STR,STR,17.36219,76.38152,DUD-UP-STR,15
KUI,UP,KUI-UP,DS,DS,17.35832,76.4421,KUI-UP-DS,15
KUI,UP,KUI-UP,IDS,IDS,17.35698,76.4517,KUI-UP-IDS,15
KUI,UP,KUI-UP,HS,HS,17.35663,76.46111,KUI-UP-HS,15
KUI,UP,KUI-UP,STR,STR,17.35745,76.47284,KUI-UP-STR,15
GDGN,UP,GDGN-UP,DS,DS,17.33942,76.50631,GDGN-UP-DS,15
GDGN,UP,GDGN-UP,IDS,IDS,17.335,76.51494,GDGN-UP-IDS,15
GDGN,UP,GDGN-UP,HS,HS,17.33533,76.52484,GDGN-UP-HS,15
GDGN,UP,GDGN-UP,STR,STR,17.33681,76.53484,GDGN-UP-STR,15
GUR,UP,GUR-UP,DS,DS,17.33903,76.56197,GUR-UP-DS,15
GUR,UP,GUR-UP,IDS,IDS,17.33962,76.57211,GUR-UP-IDS,15
GUR,UP,GUR-UP,HS,HS,17.34018,76.58172,GUR-UP-HS,15
GUR,UP,GUR-UP,STR,STR,17.34085,76.59259,GUR-UP-STR,15
SVG,UP,SVG-UP,DS,DS,17.33896,76.68475,SVG-UP-DS,15
SVG,UP,SVG-UP,IDS,IDS,17.33514,76.69471,SVG-UP-IDS,15
SVG,UP,SVG-UP,HS,HS,17.33769,76.70508,SVG-UP-HS,15
SVG,UP,SVG-UP,STR,STR,17.34048,76.7155,SVG-UP-STR,15
BBD,UP,BBD-UP,DS,DS,17.34124,76.76218,BBD-UP-DS,15
BBD,UP,BBD-UP,IDS,IDS,17.33817,76.77135,BBD-UP-IDS,15
BBD,UP,BBD-UP,HS,HS,17.33629,76.78082,BBD-UP-HS,15
GATE,UP,GATE-UP,IDS,IDS,17.33274,76.78764,GATE-UP-IDS,15
GATE,UP,GATE-UP,GSDS,GSDS,17.32838,76.79594,GATE-UP-GSDS,15
KLBG,UP,KLBG-UP,IDS,IDS,17.32373,76.80479,KLBG-UP-IDS,15
KLBG,UP,KLBG-UP,HS,HS,17.31931,76.81316,KLBG-UP-HS,15
KLBG,UP,KLBG-UP,STR,STR,17.31462,76.82917,KLBG-UP-STR,15
HQR,UP,HQR-UP,DS,DS,17.2818,76.85852,HQR-UP-DS,15
HQR,UP,HQR-UP,IDS,IDS,17.2736,76.86229,HQR-UP-IDS,15
HQR,UP,HQR-UP,HS,HS,17.26541,76.86604,HQR-UP-HS,15
MR,UP,MR-UP,DS,DS,17.22507,76.89544,MR-UP-DS,15
MR,UP,MR-UP,IDS,IDS,17.21573,76.89643,MR-UP-IDS,15
MR,UP,MR-UP,HS,HS,17.20666,76.89843,MR-UP-HS,15
MR,UP,MR-UP,STR,STR,17.19693,76.90416,MR-UP-STR,15
SDB,UP,SDB-UP,DS,DS,17.1508,76.93399,SDB-UP-DS,15
SDB,UP,SDB-UP,IDS,IDS,17.14224,76.93835,SDB-UP-IDS,15
SDB,UP,SDB-UP,HS,HS,17.13445,76.9437,SDB-UP-HS,15
SDB,UP,SDB-UP,STR,STR,17.11942,76.94307,SDB-UP-STR,15
WADI,UP,WADI-UP,DS,DS,17.08116,76.98683,WADI-UP-DS,15
WADI,UP,WADI-UP,IDS,IDS,17.07399,76.99306,WADI-UP-IDS,15
WADI,UP,WADI-UP,HS,HS,17.06498,76.99383,WADI-UP-HS,15
WADI,UP,WADI-UP,RHS,RHS,17.06113,76.99324,WADI-UP-RHS,15
WADI,UP,WADI-UP,STR,STR,17.05059,76.99142,WADI-UP-STR,15
UBL,DN,UBL-DN,STR,STR,15.34839,75.1538,UBL-DN-STR,61
UBL,DN,UBL-DN,ISTR,ISTR,15.3507,75.17333,UBL-DN-ISTR,63
BMAP,DN,BMAP-DN,STR,STR,15.36161,75.18324,BMAP-DN-STR,63
KUG,DN,KUG-DN,DS,DS,15.36367,75.20714,KUG-DN-DS,0
GATE,DN,GATE-DN,GS,GS,15.36448,75.21643,GATE-DN-GS,0
KUG,DN,KUG-DN,HS,HS,15.36646,75.22162,KUG-DN-HS,0
KUG,DN,KUG-DN,STR,STR,15.37449,75.2298,KUG-DN-STR,0
GATE,DN,GATE-DN,DS,DS,15.39697,75.23475,GATE-DN-DS,0
GATE,DN,GATE-DN,GS,GS,15.40378,75.24412,GATE-DN-GS,0
HBS,DN,HBS-DN,DS,DS,15.41436,75.26828,HBS-DN-DS,0
HBS,DN,HBS-DN,HS,HS,15.41894,75.27756,HBS-DN-HS,0
HBS,DN,HBS-DN,STR,STR,15.42568,75.28969,HBS-DN-STR,0
NVD,DN,NVD-DN,DS,DS,15.434,75.33765,NVD-DN-DS,0
NVD,DN,NVD-DN,HS,HS,15.43559,75.34709,NVD-DN-HS,0
NVD,DN,NVD-DN,STR,STR,15.43521,75.35823,NVD-DN-STR,0
NGR,DN,NGR-DN,DS,DS,15.43316,75.41562,NGR-DN-DS,0
NGR,DN,NGR-DN,HS,HS,15.43282,75.42515,NGR-DN-HS,0
NGR,DN,NGR-DN,STR,STR,15.43239,75.43837,NGR-DN-STR,0
LKT,DN,LKT-DN,DS,DS,15.431,75.5123,LKT-DN-DS,0
LKT,DN,LKT-DN,HS,HS,15.43151,75.52164,LKT-DN-HS,0
LKT,DN,LKT-DN,STR,STR,15.43445,75.53252,LKT-DN-STR,0
BKIT,DN,BKIT-DN,DS,DS,15.43518,75.5761,BKIT-DN-DS,0
BKIT,DN,BKIT-DN,HS,HS,15.43605,75.58634,BKIT-DN-HS,0
BKIT,DN,BKIT-DN,STR,STR,15.43712,75.59926,BKIT-DN-STR,0
GDGB,DN,GDGB-DN,HS,HS,15.4381,75.6105,GDGB-DN-HS,0
GDGB,DN,GDGB-DN,LSSDS,LSSDS,15.43851,75.6165,GDGB-DN-LSSDS,0
GDG,DN,GDG-DN,HS,HS,15.43656,75.63106,GDG-DN-HS,0
GDG,DN,GDG-DN,STR,STR,15.437,75.64681,GDG-DN-STR,0
KGX,DN,KGX-DN,DS,DS,15.44558,75.70042,KGX-DN-DS,1
KGX,DN,KGX-DN,HS,HS,15.44725,75.71025,KGX-DN-HS,1
KGX,DN,KGX-DN,STR,STR,15.44834,75.7205,KGX-DN-STR,1
RLP,DN,RLP-DN,DS,DS,15.4429,75.78148,RLP-DN-DS,1
RLP,DN,RLP-DN,HS,HS,15.44012,75.79161,RLP-DN-HS,1
RLP,DN,RLP-DN,STR,STR,15.43217,75.80269,RLP-DN-STR,1
SOQ,DN,SOQ-DN,DS,DS,15.42175,75.85531,SOQ-DN-DS,1
SOQ,DN,SOQ-DN,HS,HS,15.42319,75.86507,SOQ-DN-HS,1
SOQ,DN,SOQ-DN,STR,STR,15.42085,75.87695,SOQ-DN-STR,1
BNA,DN,BNA-DN,DS,DS,15.40891,75.92153,BNA-DN-DS,1
BNA,DN,BNA-DN,HS,HS,15.40719,75.93076,BNA-DN-HS,1
BNA,DN,BNA-DN,STR,STR,15.4065,75.94349,BNA-DN-STR,1
TLKL,DN,TLKL-DN,DS,DS,15.40218,75.96514,TLKL-DN-DS,1
TLKL,DN,TLKL-DN,HS,HS,15.39947,75.97451,TLKL-DN-HS,1
TLKL,DN,TLKL-DN,STR,STR,15.3982,75.99093,TLKL-DN-STR,1
BNP,DN,BNP-DN,DS,DS,15.39144,76.01918,BNP-DN-DS,2
BNP,DN,BNP-DN,HS,HS,15.38923,76.02831,BNP-DN-HS,2
BNP,DN,BNP-DN,STR,STR,15.38622,76.04094,BNP-DN-STR,2
GATE,DN,GATE-DN,DS,DS,15.37226,76.07051,GATE-DN-DS,2
GATE,DN,GATE-DN,GS,GS,15.36766,76.07881,GATE-DN-GS,2
KBL,DN,KBL-DN,DS,DS,15.36117,76.12363,KBL-DN-DS,2
KBL,DN,KBL-DN,HS,HS,15.35672,76.1318,KBL-DN-HS,2
KBL,DN,KBL-DN,STR,STR,15.35431,76.14919,KBL-DN-STR,2
GATE,DN,GATE-DN,DS,DS,15.35184,76.17018,GATE-DN-DS,2
GATE,DN,GATE-DN,GS,GS,15.34968,76.17919,GATE-DN-GS,2
GIN,DN,GIN-DN,DS,DS,15.34818,76.22517,GIN-DN-DS,2
GIN,DN,GIN-DN,HS,HS,15.34804,76.23474,GIN-DN-HS,2
GIN,DN,GIN-DN,STR,STR,15.34782,76.249,GIN-DN-STR,2
GATE,DN,GATE-DN,DS,DS,15.33268,76.29842,GATE-DN-DS,3
GATE,DN,GATE-DN,GSDS,GSDS,15.32888,76.30769,GATE-DN-GSDS,3
GATE,DN,GATE-DN,GSDS,GSDS,15.32477,76.31607,GATE-DN-GSDS,3
MRB,DN,MRB-DN,HS,HS,15.31738,76.32495,MRB-DN-HS,3
MRB,DN,MRB-DN,STR,STR,15.30731,76.33687,MRB-DN-STR,3
HPT,DN,HPT-DN,DS,DS,15.29895,76.36085,HPT-DN-DS,3
HPT,DN,HPT-DN,HS,HS,15.29542,76.36957,HPT-DN-HS,3
HPT,DN,HPT-DN,STR,STR,15.2849,76.39041,HPT-DN-STR,3
HPT,DN,HPT-DN,LSSDS,LSSDS,15.28258,76.39519,HPT-DN-LSSDS,4
GATE,DN,GATE-DN,GSDS,GSDS,15.27874,76.40259,GATE-DN-GSDS,4
GATE,DN,GATE-DN,GS,GS,15.27255,76.4106,GATE-DN-GS,4
KGW,DN,KGW-DN,DS,DS,15.26368,76.41844,KGW-DN-DS,4
KGW,DN,KGW-DN,HS,HS,15.25733,76.4252,KGW-DN-HS,4
KGW,DN,KGW-DN,STR,STR,15.24918,76.4364,KGW-DN-STR,4
PKL,DN,PKL-DN,DS,DS,15.23586,76.47211,PKL-DN-DS,4
PKL,DN,PKL-DN,HS,HS,15.23474,76.48174,PKL-DN-HS,4
PKL,DN,PKL-DN,STR,STR,15.23704,76.49417,PKL-DN-STR,4
BYO,DN,BYO-DN,DS,DS,15.23567,76.50703,BYO-DN-DS,4
GATE,DN,GATE-DN,GS,GS,15.23262,76.5158,GATE-DN-GS,4
BYO,DN,BYO-DN,HS,HS,15.23048,76.52861,BYO-DN-HS,4
BYO,DN,BYO-DN,STR,STR,15.22963,76.54166,BYO-DN-STR,4
GNR,DN,GNR-DN,DS,DS,15.222,76.58292,GNR-DN-DS,4
GNR,DN,GNR-DN,HS,HS,15.22016,76.59202,GNR-DN-HS,4
GNR,DN,GNR-DN,STR,STR,15.2178,76.60266,GNR-DN-STR,4
TNGLB,DN,TNGLB-DN,DS,DS,15.21102,76.63611,TNGLB-DN-DS,4
TNGLB,DN,TNGLB-DN,HS,HS,15.20898,76.64534,TNGLB-DN-HS,4
TNGL,DN,TNGL-DN,RHS,RHS,15.20337,76.65653,TNGL-DN-RHS,4
TNGL,DN,TNGL-DN,STR,STR,15.2044,76.66968,TNGL-DN-STR,4
DAJ,DN,DAJ-DN,DS,DS,15.22565,76.68447,DAJ-DN-DS,5
DAJ,DN,DAJ-DN,HS,HS,15.22879,76.69344,DAJ-DN-HS,5
DAJ,DN,DAJ-DN,STR,STR,15.22591,76.7047,DAJ-DN-STR,5
KDN,DN,KDN-DN,DS,DS,15.22056,76.74113,KDN-DN-DS,5
KDN,DN,KDN-DN,IHS,IHS,15.21874,76.75055,KDN-DN-IHS,5
KDN,DN,KDN-DN,RHS,RHS,15.21704,76.75627,KDN-DN-RHS,5
KDN,DN,KDN-DN,STR,STR,15.214,76.766,KDN-DN-STR,5
IB,DN,IB-DN,DS,DS,15.1899,76.8437,IB-DN-DS,5
IB,DN,IB-DN,IBS,IBS,15.18707,76.85303,IB-DN-IBS,5
BYC,DN,BYC-DN,DS,DS,15.1682,76.86777,BYC-DN-DS,5
BYC,DN,BYC-DN,HS,HS,15.16284,76.8757,BYC-DN-HS,5
BYC,DN,BYC-DN,STR,STR,15.1573,76.88454,BYC-DN-STR,5
BYC,DN,BYC-DN,ISTR,ISTR,15.15496,76.88805,BYC-DN-ISTR,5
BYC,DN,BYC-DN,LSSDS,LSSDS,15.153,76.89123,BYC-DN-LSSDS,5
GATE,DN,GATE-DN,GSDS,GSDS,15.15019,76.8957,GATE-DN-GSDS,5
BAYB,DN,BAYB-DN,IHS,IHS,15.14552,76.90313,BAYB-DN-IHS,5
BAY,DN,BAY-DN,RHS,RHS,15.14053,76.91518,BAY-DN-RHS,5
BAY,DN,BAY-DN,STR,STR,15.14757,76.92602,BAY-DN-STR,5
HDD,DN,HDD-DN,DS,DS,15.15261,76.9645,HDD-DN-DS,6
HDD,DN,HDD-DN,HS,HS,15.1529,76.97405,HDD-DN-HS,6
HDD,DN,HDD-DN,STR,STR,15.15313,76.98605,HDD-DN-STR,6
HGI,DN,HGI-DN,DS,DS,15.154,77.03107,HGI-DN-DS,6
HGI,DN,HGI-DN,HS,HS,15.15398,77.04076,HGI-DN-HS,6
HGI,DN,HGI-DN,RHS,RHS,15.15239,77.0496,HGI-DN-RHS,6
HGI,DN,HGI-DN,STR,STR,15.15139,77.05793,HGI-DN-STR,6
VP,DN,VP-DN,DS,DS,15.15667,77.11193,VP-DN-DS,6
VP,DN,VP-DN,HS,HS,15.15798,77.12178,VP-DN-HS,6
VP,DN,VP-DN,STR,STR,15.16207,77.13076,VP-DN-STR,6
BNL,DN,BNL-DN,DS,DS,15.16518,77.19478,BNL-DN-DS,6
BNL,DN,BNL-DN,HS,HS,15.16605,77.20469,BNL-DN-HS,6
BNL,DN,BNL-DN,STR,STR,15.16762,77.21577,BNL-DN-STR,6
BLL,DN,BLL-DN,DS,DS,15.1647,77.26012,BLL-DN-DS,6
BLL,DN,BLL-DN,HS,HS,15.1638,77.26934,BLL-DN-HS,6
BLL,DN,BLL-DN,STR,STR,15.16311,77.27888,BLL-DN-STR,6
GTLW,DN,GTLW-DN,DS,DS,15.15913,77.32513,GTLW-DN-DS,6
GTLW,DN,GTLW-DN,HS,HS,15.16215,77.33457,GTLW-DN-HS,6
GTLW,DN,GTLW-DN,STR,STR,15.16897,77.346,GTLW-DN-STR,6
GTLW,DN,GTLW-DN,ISTR,ISTR,15.17538,77.35099,GTLW-DN-ISTR,6
GTLW,DN,GTLW-DN,LSSDS,LSSDS,15.17818,77.35053,GTLW-DN-LSSDS,6
GTLB,DN,GTLB-DN,HS,HS,15.1837,77.35328,GTLB-DN-HS,6
GTL,DN,GTL-DN,RHS,RHS,15.18349,77.35862,GTL-DN-RHS,6
GTL,DN,GTL-DN,STR,STR,15.1742,77.36873,GTL-DN-STR,6
GTL,UP,GTL-UP,STR,STR,15.17728,77.36319,GTL-UP-STR,32
GTL,UP,GTL-UP,ISTR,ISTR,15.17976,77.3615,GTL-UP-ISTR,32
GTL,UP,GTL-UP,ISTR,ISTR,15.18439,77.35645,GTL-UP-ISTR,32
GTL,UP,GTL-UP,LSSDS,LSSDS,15.1841,77.3539,GTL-UP-LSSDS,32
GTLW,UP,GTLW-UP,HS,HS,15.17274,77.3505,GTLW-UP-HS,32
GTLW,UP,GTLW-UP,STR,STR,15.1659,77.3406,GTLW-UP-STR,32
BLL,UP,BLL-UP,DS,DS,15.16098,77.29462,BLL-UP-DS,32
BLL,UP,BLL-UP,HS,HS,15.16199,77.28503,BLL-UP-HS,32
BLL,UP,BLL-UP,STR,STR,15.16308,77.27467,BLL-UP-STR,32
BNL,UP,BNL-UP,DS,DS,15.16774,77.23114,BNL-UP-DS,32
BNL,UP,BNL-UP,HS,HS,15.16775,77.2211,BNL-UP-HS,32
BNL,UP,BNL-UP,STR,STR,15.1665,77.20882,BNL-UP-STR,32
VP,UP,VP-UP,DS,DS,15.16042,77.14797,VP-UP-DS,32
VP,UP,VP-UP,HS,HS,15.1595,77.13877,VP-UP-HS,32
VP,UP,VP-UP,STR,STR,15.15839,77.12783,VP-UP-STR,32
HGI,UP,HGI-UP,DS,DS,15.15324,77.0762,HGI-UP-DS,32
HGI,UP,HGI-UP,HS,HS,15.15228,77.06683,HGI-UP-HS,32
HGI,UP,HGI-UP,STR,STR,15.1516,77.05237,HGI-UP-STR,32
HDD,UP,HDD-UP,DS,DS,15.15333,77.00404,HDD-UP-DS,32
HDD,UP,HDD-UP,HS,HS,15.15311,76.99447,HDD-UP-HS,32
HDD,UP,HDD-UP,STR,STR,15.15278,76.98005,HDD-UP-STR,32
BAY,UP,BAY-UP,DS,DS,15.15188,76.9404,BAY-UP-DS,32
BAY,UP,BAY-UP,HS,HS,15.15051,76.93089,BAY-UP-HS,32
BAY,UP,BAY-UP,STR,STR,15.14359,76.92046,BAY-UP-STR,32
BAY,UP,BAY-UP,ISTR,ISTR,15.14072,76.91612,BAY-UP-ISTR,31
BAYB,UP,BAYB-UP,ISTR,ISTR,15.14147,76.90982,BAYB-UP-ISTR,31
BAY,UP,BAY-UP,LSSDS,LSSDS,15.14308,76.90727,BAY-UP-LSSDS,31
GATE,UP,GATE-UP,GSDS,GSDS,15.14828,76.89898,GATE-UP-GSDS,31
BYC,UP,BYC-UP,GSDS,GSDS,15.15051,76.89542,BYC-UP-GSDS,31
BYC,UP,BYC-UP,HS,HS,15.15281,76.89169,BYC-UP-HS,31
BYC,UP,BYC-UP,RHS,RHS,15.1567,76.88574,BYC-UP-RHS,31
BYC,UP,BYC-UP,STR,STR,15.16076,76.87912,BYC-UP-STR,31
BYC,UP,BYC-UP,ISTR,ISTR,15.16427,76.87333,BYC-UP-ISTR,31
IB,UP,IB-UP,DS,DS,15.18413,76.85823,IB-UP-DS,31
IB,UP,IB-UP,IBS,IBS,15.18803,76.84962,IB-UP-IBS,31
KDN,UP,KDN-UP,DS,DS,15.20809,76.78455,KDN-UP-DS,31
KDN,UP,KDN-UP,HS,HS,15.21085,76.77565,KDN-UP-HS,31
KDN,UP,KDN-UP,STR,STR,15.21547,76.76066,KDN-UP-STR,31
DAJ,UP,DAJ-UP,DS,DS,15.22166,76.71963,DAJ-UP-DS,31
DAJ,UP,DAJ-UP,HS,HS,15.22412,76.7104,DAJ-UP-HS,31
DAJ,UP,DAJ-UP,STR,STR,15.22738,76.69747,DAJ-UP-STR,31
TNGL,UP,TNGL-UP,DS,DS,15.21691,76.68073,TNGL-UP-DS,31
TNGL,UP,TNGL-UP,HS,HS,15.20823,76.67727,TNGL-UP-HS,31
TNGL,UP,TNGL-UP,STR,STR,15.20307,76.66177,TNGL-UP-STR,31
TNGL,UP,TNGL-UP,ISTR,ISTR,15.20575,76.65114,TNGL-UP-ISTR,30
GNR,UP,GNR-UP,DS,DS,15.21472,76.61781,GNR-UP-DS,30
GNR,UP,GNR-UP,HS,HS,15.21661,76.6085,GNR-UP-HS,30
GNR,UP,GNR-UP,STR,STR,15.21879,76.59763,GNR-UP-STR,30
BYO,UP,BYO-UP,DS,DS,15.22825,76.55774,BYO-UP-DS,30
BYO,UP,BYO-UP,HS,HS,15.22894,76.5484,BYO-UP-HS,30
BYO,UP,BYO-UP,STR,STR,15.22996,76.53506,BYO-UP-STR,30
BYO,UP,BYO-UP,LSSDS,LSSDS,15.23053,76.52746,BYO-UP-LSSDS,30
GATE,UP,GATE-UP,GS,GS,15.23111,76.52058,GATE-UP-GS,30
PKL,UP,PKL-UP,DS,DS,15.23451,76.51018,PKL-UP-DS,30
PKL,UP,PKL-UP,HS,HS,15.23679,76.50089,PKL-UP-HS,30
PKL,UP,PKL-UP,STR,STR,15.23427,76.48666,PKL-UP-STR,30
KGW,UP,KGW-UP,DS,DS,15.24195,76.44914,KGW-UP-DS,30
KGW,UP,KGW-UP,HS,HS,15.24632,76.44081,KGW-UP-HS,30
KGW,UP,KGW-UP,STR,STR,15.2531,76.43091,KGW-UP-STR,30
GATE,UP,GATE-UP,DS,DS,15.2626,76.41922,GATE-UP-DS,30
GATE,UP,GATE-UP,GSDS,GSDS,15.2696,76.41302,GATE-UP-GSDS,30
GATE,UP,GATE-UP,GSDS,GSDS,15.2766,76.40632,GATE-UP-GSDS,30
