Station Code, RoadNo, Lat, Lon
LWR,R2,15.4238318,74.7433885
LWR,R3,15.42454,74.7358334
LWR,R3,15.4245189,74.7360187
LWR,R3,15.4244977,74.736204
LWR,R3,15.4244766,74.7363893
LWR,R3,15.4244555,74.7365746
LWR,R3,15.4244343,74.7367599
LWR,R3,15.4244132,74.7369452
LWR,R3,15.424392,74.7371305
LWR,R3,15.4243709,74.7373158
LWR,R3,15.4243498,74.737501
LWR,R3,15.4243286,74.7376863
LWR,R3,15.4243075,74.7378716
LWR,R3,15.4242864,74.7380569
LWR,R3,15.4242652,74.7382422
LWR,R3,15.4242441,74.7384275
LWR,R3,15.4242229,74.7386128
LWR,R3,15.4242018,74.7387981
LWR,R3,15.4241807,74.7389834
LWR,R3,15.4241595,74.7391687
LWR,R3,15.4241384,74.739354
LWR,R3,15.4241172,74.7395393
LWR,R3,15.4240961,74.7397245
LWR,R3,15.424075,74.7399098
LWR,R3,15.4240538,74.7400951
LWR,R3,15.4240327,74.7402804
LWR,R3,15.4240115,74.7404657
LWR,R3,15.4239904,74.740651
LWR,R3,15.4239693,74.7408363
LWR,R3,15.4239481,74.7410216
LWR,R3,15.423927,74.7412069
LWR,R3,15.4239058,74.7413922
LWR,R3,15.4238847,74.7415774
LWR,R3,15.4238635,74.7417627
LWR,R3,15.4238424,74.741948
LWR,R3,15.4238213,74.7421333
LWR,R3,15.4238001,74.7423186
LWR,R3,15.423779,74.7425039
LWR,R3,15.4237696,74.7425863
LWR,R4,15.4244968,74.7358499
LWR,R4,15.4244755,74.7360352
LWR,R4,15.4244542,74.7362204
LWR,R4,15.4244329,74.7364057
LWR,R4,15.4244115,74.736591
LWR,R4,15.4243902,74.7367762
LWR,R4,15.4243689,74.7369615
LWR,R4,15.4243476,74.7371468
LWR,R4,15.4243263,74.737332
LWR,R4,15.424305,74.7375173
LWR,R4,15.4242836,74.7377026
LWR,R4,15.4242623,74.7378878
LWR,R4,15.424241,74.7380731
LWR,R4,15.4242197,74.7382584
LWR,R4,15.4241984,74.7384437
LWR,R4,15.424177,74.7386289
LWR,R4,15.4241557,74.7388142
LWR,R4,15.4241344,74.7389995
LWR,R4,15.4241131,74.7391847
LWR,R4,15.4240918,74.73937
LWR,R4,15.4240704,74.7395553
LWR,R4,15.4240491,74.7397405
LWR,R4,15.4240278,74.7399258
LWR,R4,15.4240065,74.7401111
LWR,R4,15.4239852,74.7402963
LWR,R4,15.4239638,74.7404816
LWR,R4,15.4239425,74.7406669
LWR,R4,15.4239212,74.7408521
LWR,R4,15.4238999,74.7410374
LWR,R4,15.4238786,74.7412227
LWR,R4,15.4238572,74.741408
LWR,R4,15.4238359,74.7415932
LWR,R4,15.4238146,74.7417785
LWR,R4,15.4237933,74.7419638
LWR,R4,15.4237719,74.742149
LWR,R4,15.4237506,74.7423343
LWR,R4,15.4237293,74.7425196
LWR,R4,15.4237243,74.7425629
LWR,R5,15.4244482,74.7358525
LWR,R5,15.4244265,74.7360377
LWR,R5,15.4244047,74.7362229
LWR,R5,15.4243829,74.7364081
LWR,R5,15.4243612,74.7365933
LWR,R5,15.4243394,74.7367785
LWR,R5,15.4243177,74.7369638
LWR,R5,15.4242959,74.737149
LWR,R5,15.4242741,74.7373342
LWR,R5,15.4242524,74.7375194
LWR,R5,15.4242306,74.7377046
LWR,R5,15.4242089,74.7378898
LWR,R5,15.4241871,74.738075
LWR,R5,15.4241653,74.7382602
LWR,R5,15.4241436,74.7384455
LWR,R5,15.4241218,74.7386307
LWR,R5,15.4241001,74.7388159
LWR,R5,15.4240783,74.7390011
LWR,R5,15.4240565,74.7391863
LWR,R5,15.4240348,74.7393715
LWR,R5,15.424013,74.7395567
LWR,R5,15.4239912,74.739742
LWR,R5,15.4239695,74.7399272
LWR,R5,15.4239477,74.7401124
LWR,R5,15.423926,74.7402976
LWR,R5,15.4239042,74.7404828
LWR,R5,15.4238824,74.740668
LWR,R5,15.4238607,74.7408532
LWR,R5,15.4238389,74.7410384
LWR,R5,15.4238171,74.7412237
LWR,R5,15.4237954,74.7414089
LWR,R5,15.4237736,74.7415941
LWR,R5,15.4237518,74.7417793
LWR,R5,15.4237301,74.7419645
LWR,R5,15.4237083,74.7421497
LWR,R5,15.4236866,74.7423349
LWR,R5,15.4236648,74.7425201
LWR,R5,15.4236618,74.7425456
VSG,R1,15.3956614,73.8106577
VSG,R1,15.395724,73.8108326
VSG,R1,15.3957865,73.8110075
VSG,R1,15.395849,73.8111825
VSG,R1,15.3959116,73.8113574
VSG,R1,15.3959741,73.8115323
VSG,R1,15.3960367,73.8117072
VSG,R1,15.3960992,73.8118821
VSG,R1,15.3961618,73.812057
VSG,R1,15.3962243,73.812232
VSG,R1,15.3962868,73.8124069
VSG,R1,15.3963494,73.8125818
VSG,R1,15.3964119,73.8127567
VSG,R1,15.3964745,73.8129316
VSG,R1,15.396537,73.8131066
VSG,R1,15.3965995,73.8132815
VSG,R1,15.3966621,73.8134564
VSG,R1,15.3967246,73.8136313
VSG,R1,15.3967872,73.8138062
VSG,R1,15.3968497,73.8139811
VSG,R1,15.3969122,73.8141561
VSG,R1,15.3969748,73.814331
VSG,R1,15.3970373,73.8145059
VSG,R1,15.3970998,73.8146808
VSG,R1,15.3971624,73.8148557
VSG,R1,15.3972249,73.8150307
VSG,R1,15.3972875,73.8152056
VSG,R1,15.39735,73.8153805
VSG,R1,15.3973839,73.8154753
VSG,R2,15.3956176,73.8106814
VSG,R2,15.3956803,73.8108563
VSG,R2,15.3957431,73.8110311
VSG,R2,15.3958058,73.8112059
VSG,R2,15.3958685,73.8113808
VSG,R2,15.3959312,73.8115556
VSG,R2,15.395994,73.8117305
VSG,R2,15.3960567,73.8119053
VSG,R2,15.3961194,73.8120802
VSG,R2,15.3961822,73.812255
VSG,R2,15.3962449,73.8124299
VSG,R2,15.3963076,73.8126047
VSG,R2,15.3963704,73.8127795
VSG,R2,15.3964331,73.8129544
VSG,R2,15.3964958,73.8131292
VSG,R2,15.3965585,73.8133041
VSG,R2,15.3966213,73.8134789
VSG,R2,15.396684,73.8136538
VSG,R2,15.3967467,73.8138286
VSG,R2,15.3968095,73.8140035
VSG,R2,15.3968722,73.8141783
VSG,R2,15.3969349,73.8143532
VSG,R2,15.3969976,73.814528
VSG,R2,15.3970604,73.8147029
VSG,R2,15.3971231,73.8148777
VSG,R2,15.3971858,73.8150525
VSG,R2,15.3972485,73.8152274
VSG,R2,15.3973113,73.8154022
VSG,R2,15.3973425,73.8154891
VSG,R3,15.3954563,73.8105308
VSG,R3,15.3955192,73.8107056
VSG,R3,15.3955821,73.8108803
VSG,R3,15.3956451,73.8110551
VSG,R3,15.395708,73.8112299
VSG,R3,15.3957709,73.8114046
VSG,R3,15.3958339,73.8115794
VSG,R3,15.3958968,73.8117542
VSG,R3,15.3959597,73.8119289
VSG,R3,15.3960226,73.8121037
VSG,R3,15.3960856,73.8122785
VSG,R3,15.3961485,73.8124532
VSG,R3,15.3962114,73.812628
VSG,R3,15.3962743,73.8128028
VSG,R3,15.3963373,73.8129775
VSG,R3,15.3964002,73.8131523
VSG,R3,15.3964631,73.8133271
VSG,R3,15.396526,73.8135019
VSG,R3,15.396589,73.8136766
VSG,R3,15.3966519,73.8138514
VSG,R3,15.3967148,73.8140262
VSG,R3,15.3967777,73.8142009
VSG,R3,15.3968407,73.8143757
VSG,R3,15.3969036,73.8145505
VSG,R3,15.3969665,73.8147253
VSG,R3,15.3970294,73.8149
VSG,R3,15.3970924,73.8150748
VSG,R3,15.3971553,73.8152496
VSG,R3,15.3972163,73.8154189
VSG,R4,15.3954113,73.8105676
VSG,R4,15.3954726,73.810743
VSG,R4,15.3955339,73.8109184
VSG,R4,15.3955952,73.8110937
VSG,R4,15.3956565,73.8112691
VSG,R4,15.3957179,73.8114445
VSG,R4,15.3957792,73.8116199
VSG,R4,15.3958405,73.8117953
VSG,R4,15.3959018,73.8119707
VSG,R4,15.3959631,73.8121461
VSG,R4,15.3960244,73.8123214
VSG,R4,15.3960858,73.8124968
VSG,R4,15.3961471,73.8126722
VSG,R4,15.3962084,73.8128476
VSG,R4,15.3962697,73.813023
VSG,R4,15.396331,73.8131984
VSG,R4,15.3963923,73.8133737
VSG,R4,15.3964536,73.8135491
VSG,R4,15.396515,73.8137245
VSG,R4,15.3965763,73.8138999
VSG,R4,15.3966376,73.8140753
VSG,R4,15.3966989,73.8142507
VSG,R4,15.3967602,73.8144261
VSG,R4,15.3968215,73.8146014
VSG,R4,15.3968828,73.8147768
VSG,R4,15.3969441,73.8149522
VSG,R4,15.3969871,73.815075
VSG,R5,15.3951902,73.8090951
VSG,R5,15.3952007,73.8092814
VSG,R5,15.3952112,73.8094676
VSG,R5,15.3952217,73.8096539
VSG,R5,15.3952323,73.8098401
VSG,R5,15.395236,73.8099056
VSG,R5,15.395236,73.8099056
VSG,R5,15.3952696,73.8100889
VSG,R5,15.3953033,73.8102722
VSG,R5,15.395337,73.8104554
VSG,R5,15.3953441,73.8104939
VSG,R5,15.3953441,73.8104939
VSG,R5,15.3953892,73.8106745
VSG,R5,15.3954343,73.8108551
VSG,R5,15.3954744,73.8110157
VSG,R5,15.3954744,73.8110157
VSG,R5,15.3955373,73.8111905
VSG,R5,15.3956002,73.8113652
VSG,R5,15.3956631,73.81154
VSG,R5,15.395726,73.8117148
VSG,R5,15.3957889,73.8118896
VSG,R5,15.3958518,73.8120643
VSG,R5,15.3959147,73.8122391
VSG,R5,15.3959777,73.8124139
VSG,R5,15.3960406,73.8125887
VSG,R5,15.3961035,73.8127634
VSG,R5,15.3961664,73.8129382
VSG,R5,15.3962293,73.813113
VSG,R5,15.3962922,73.8132878
VSG,R5,15.3963551,73.8134625
VSG,R5,15.396418,73.8136373
VSG,R5,15.3964801,73.8138099
DWR,R1,15.4425824,75.0012678
DWR,R1,15.4424999,75.0014336
DWR,R1,15.4424174,75.0015994
DWR,R1,15.4423349,75.0017652
DWR,R1,15.4422524,75.0019311
DWR,R1,15.44217,75.0020969
DWR,R1,15.4420875,75.0022627
DWR,R1,15.442005,75.0024285
DWR,R1,15.4419225,75.0025944
DWR,R1,15.4418401,75.0027602
DWR,R1,15.4417576,75.002926
DWR,R1,15.4416751,75.0030918
DWR,R1,15.4415926,75.0032577
DWR,R1,15.4415101,75.0034235
DWR,R1,15.4414276,75.0035893
DWR,R1,15.4413452,75.0037551
DWR,R1,15.4412627,75.003921
DWR,R1,15.4412572,75.0039321
DWR,R1,15.4412572,75.0039321
DWR,R1,15.4411737,75.0040974
DWR,R1,15.4410903,75.0042627
DWR,R1,15.4410069,75.004428
DWR,R1,15.4409234,75.0045933
DWR,R1,15.44084,75.0047586
DWR,R1,15.4407566,75.0049239
DWR,R1,15.4406731,75.0050892
DWR,R1,15.4405897,75.0052545
DWR,R1,15.4405063,75.0054198
DWR,R1,15.4404228,75.0055852
DWR,R1,15.4403394,75.0057505
DWR,R1,15.440256,75.0059158
DWR,R1,15.4401725,75.0060811
DWR,R1,15.4400891,75.0062464
DWR,R1,15.4400057,75.0064117
DWR,R1,15.4399477,75.0065264
DWR,R1,15.4399477,75.0065264
DWR,R1,15.4398598,75.0066892
DWR,R1,15.4397719,75.006852
DWR,R1,15.439684,75.0070148
DWR,R1,15.4395961,75.0071776
DWR,R1,15.4395082,75.0073404
DWR,R1,15.4395012,75.0073533
DWR,R1,15.4395012,75.0073533
DWR,R1,15.4394046,75.0075107
DWR,R1,15.4393081,75.0076682
DWR,R1,15.4392115,75.0078256
DWR,R1,15.4391753,75.0078846
DWR,R2,15.4425403,75.0012404
DWR,R2,15.442457,75.0014058
DWR,R2,15.4423738,75.0015712
DWR,R2,15.4422905,75.0017366
DWR,R2,15.4422073,75.001902
DWR,R2,15.442124,75.0020674
DWR,R2,15.4420407,75.0022328
DWR,R2,15.4419575,75.0023982
DWR,R2,15.4418742,75.0025636
DWR,R2,15.441791,75.002729
DWR,R2,15.4417077,75.0028944
DWR,R2,15.4416245,75.0030598
DWR,R2,15.4415412,75.0032252
DWR,R2,15.4414579,75.0033906
DWR,R2,15.4413747,75.003556
DWR,R2,15.4412914,75.0037214
DWR,R2,15.4412081,75.0038868
DWR,R2,15.4411249,75.0040522
DWR,R2,15.4410416,75.0042176
DWR,R2,15.4409584,75.004383
DWR,R2,15.4408751,75.0045484
DWR,R2,15.4407918,75.0047138
DWR,R2,15.4407086,75.0048792
DWR,R2,15.4406253,75.0050446
DWR,R2,15.4405421,75.0052101
DWR,R2,15.4404588,75.0053755
DWR,R2,15.4403755,75.0055409
DWR,R2,15.4402923,75.0057063
DWR,R2,15.440209,75.0058717
DWR,R2,15.4401258,75.0060371
DWR,R2,15.4400425,75.0062025
DWR,R2,15.4399592,75.0063679
DWR,R2,15.439876,75.0065333
DWR,R2,15.4397927,75.0066987
DWR,R2,15.4397094,75.0068641
DWR,R2,15.4396262,75.0070295
DWR,R2,15.4396163,75.0070491
DWR,R2,15.4396163,75.0070491
DWR,R2,15.4395169,75.0072046
DWR,R2,15.4394176,75.0073601
DWR,R2,15.4393182,75.0075157
DWR,R2,15.4392188,75.0076712
DWR,R2,15.4391194,75.0078267
DWR,R2,15.4391014,75.007855
DWR,R3,15.4424524,75.0012475
DWR,R3,15.4423613,75.0014084
DWR,R3,15.4422702,75.0015693
DWR,R3,15.4421791,75.0017302
DWR,R3,15.442088,75.001891
DWR,R3,15.4419969,75.0020519
DWR,R3,15.4419058,75.0022128
DWR,R3,15.4418374,75.0023335
DWR,R3,15.4418374,75.0023335
DWR,R3,15.4417546,75.0024992
DWR,R3,15.4416718,75.0026648
DWR,R3,15.441589,75.0028305
DWR,R3,15.4415062,75.0029961
DWR,R3,15.4414234,75.0031618
DWR,R3,15.4413405,75.0033274
DWR,R3,15.4412577,75.0034931
DWR,R3,15.4411749,75.0036587
DWR,R3,15.4410921,75.0038244
DWR,R3,15.4410093,75.00399
DWR,R3,15.4409265,75.0041556
DWR,R3,15.4408437,75.0043213
DWR,R3,15.4407608,75.0044869
DWR,R3,15.440678,75.0046526
DWR,R3,15.4405952,75.0048182
DWR,R3,15.4405124,75.0049839
DWR,R3,15.4404296,75.0051495
DWR,R3,15.4403468,75.0053151
DWR,R3,15.440264,75.0054808
DWR,R3,15.4401812,75.0056464
DWR,R3,15.4400983,75.0058121
DWR,R3,15.4400155,75.0059777
DWR,R3,15.4399327,75.0061434
DWR,R3,15.4398499,75.006309
DWR,R3,15.4397671,75.0064746
DWR,R3,15.439747,75.0065149
DWR,R3,15.439747,75.0065149
DWR,R3,15.4396566,75.0066762
DWR,R3,15.4395662,75.0068375
DWR,R3,15.4394758,75.0069988
DWR,R3,15.4393854,75.0071601
DWR,R3,15.439295,75.0073214
DWR,R3,15.4392908,75.0073289
DWR,R3,15.4392908,75.0073289
DWR,R3,15.4391907,75.007484
DWR,R3,15.4390906,75.007639
DWR,R3,15.4389905,75.007794
DWR,R3,15.4388904,75.0079491
DWR,R3,15.4387903,75.0081041
DWR,R3,15.4387795,75.0081209
DWR,R4,15.4421717,75.0015883
DWR,R4,15.4420885,75.0017538
DWR,R4,15.4420054,75.0019193
DWR,R4,15.4419222,75.0020847
DWR,R4,15.4418391,75.0022502
DWR,R4,15.441756,75.0024157
DWR,R4,15.4416728,75.0025811
DWR,R4,15.4415897,75.0027466
DWR,R4,15.4415065,75.0029121
DWR,R4,15.4414234,75.0030775
DWR,R4,15.4413402,75.003243
DWR,R4,15.4412571,75.0034085
DWR,R4,15.441174,75.0035739
DWR,R4,15.4410908,75.0037394
DWR,R4,15.4410077,75.0039049
DWR,R4,15.4409245,75.0040703
DWR,R4,15.4408414,75.0042358
DWR,R4,15.4407582,75.0044013
DWR,R4,15.4406751,75.0045667
DWR,R4,15.4405919,75.0047322
DWR,R4,15.4405088,75.0048977
DWR,R4,15.4404257,75.0050631
DWR,R4,15.4403425,75.0052286
DWR,R4,15.4402594,75.005394
DWR,R4,15.4401762,75.0055595
DWR,R4,15.4401674,75.0055771
DWR,R4,15.4401674,75.0055771
DWR,R4,15.4400834,75.0057422
DWR,R4,15.4399994,75.0059072
DWR,R4,15.4399154,75.0060722
DWR,R4,15.4398314,75.0062372
DWR,R4,15.4397475,75.0064022
DWR,R4,15.4396635,75.0065672
DWR,R4,15.4395795,75.0067322
DWR,R4,15.4394955,75.0068972
DWR,R4,15.4394599,75.0069671
DWR,R4,15.4394599,75.0069671
DWR,R4,15.4393634,75.0071246
DWR,R4,15.4392668,75.007282
DWR,R4,15.4391703,75.0074394
DWR,R4,15.4390737,75.0075969
DWR,R4,15.4390438,75.0076457
DWR,R5,15.4421191,75.0015985
DWR,R5,15.4420359,75.001764
DWR,R5,15.4419527,75.0019294
DWR,R5,15.4418696,75.0020948
DWR,R5,15.4417864,75.0022603
DWR,R5,15.4417032,75.0024257
DWR,R5,15.44162,75.0025912
DWR,R5,15.4415368,75.0027566
DWR,R5,15.4414536,75.0029221
DWR,R5,15.4413704,75.0030875
DWR,R5,15.4412873,75.0032529
DWR,R5,15.4412041,75.0034184
DWR,R5,15.4411209,75.0035838
DWR,R5,15.4410377,75.0037493
DWR,R5,15.4409545,75.0039147
DWR,R5,15.4408713,75.0040802
DWR,R5,15.4407881,75.0042456
DWR,R5,15.4407049,75.004411
DWR,R5,15.4406218,75.0045765
DWR,R5,15.4405386,75.0047419
DWR,R5,15.440479,75.0048603
DWR,R5,15.440479,75.0048603
DWR,R5,15.440394,75.0050248
DWR,R5,15.440309,75.0051892
DWR,R5,15.440224,75.0053537
DWR,R5,15.440139,75.0055181
DWR,R5,15.440054,75.0056825
DWR,R5,15.439969,75.005847
DWR,R5,15.439884,75.0060114
DWR,R5,15.4397989,75.0061759
DWR,R5,15.4397139,75.0063403
DWR,R5,15.4396289,75.0065047
DWR,R5,15.4395439,75.0066692
DWR,R5,15.4394589,75.0068336
DWR,R5,15.4393739,75.0069981
DWR,R5,15.4393731,75.0069995
DWR,R5,15.4393731,75.0069995
DWR,R5,15.4392757,75.0071564
DWR,R5,15.4391784,75.0073133
DWR,R5,15.439081,75.0074702
DWR,R5,15.4389837,75.0076271
DWR,R5,15.4388863,75.007784
DWR,R5,15.4388091,75.0079084
CLR,R1,15.3989698,74.3315073
CLR,R1,15.3989408,74.3316915
CLR,R1,15.3989119,74.3318756
CLR,R1,15.398883,74.3320598
CLR,R1,15.3988541,74.3322439
CLR,R1,15.3988252,74.332428
CLR,R1,15.3987962,74.3326122
CLR,R1,15.3987673,74.3327963
CLR,R1,15.3987384,74.3329804
CLR,R1,15.3987095,74.3331646
CLR,R1,15.3986806,74.3333487
CLR,R1,15.3986516,74.3335328
CLR,R1,15.3986227,74.333717
CLR,R1,15.3985938,74.3339011
CLR,R1,15.3985649,74.3340852
CLR,R1,15.398536,74.3342694
CLR,R1,15.398507,74.3344535
CLR,R1,15.3984781,74.3346376
CLR,R1,15.3984492,74.3348218
CLR,R1,15.3984203,74.3350059
CLR,R1,15.3983914,74.33519
CLR,R1,15.3983624,74.3353742
CLR,R1,15.3983335,74.3355583
CLR,R1,15.3983046,74.3357424
CLR,R1,15.398284,74.3358735
CLR,R1,15.398284,74.3358735
CLR,R1,15.3982752,74.3360598
CLR,R1,15.3982686,74.3361994
CLR,R1,15.3982686,74.3361994
CLR,R1,15.3982721,74.3363859
CLR,R1,15.3982729,74.3364266
CLR,R1,15.3982729,74.3364266
CLR,R1,15.3982912,74.3366122
CLR,R1,15.3982927,74.3366267
CLR,R1,15.3982927,74.3366267
CLR,R1,15.3983335,74.3368084
CLR,R1,15.398345,74.3368593
CLR,R1,15.398345,74.3368593
CLR,R1,15.3983991,74.3370372
CLR,R1,15.3984082,74.3370672
CLR,R1,15.3984082,74.3370672
CLR,R1,15.3984826,74.337237
CLR,R1,15.3984993,74.3372753
CLR,R1,15.3984993,74.3372753
CLR,R1,15.3985926,74.3374348
CLR,R1,15.3986074,74.33746
CLR,R1,15.3986074,74.33746
CLR,R1,15.3987048,74.3376029
CLR,R1,15.3987048,74.3376029
CLR,R1,15.3987961,74.3377165
CLR,R1,15.3987961,74.3377165
CLR,R1,15.3989161,74.3378276
CLR,R1,15.3989161,74.3378276
CLR,R1,15.3990031,74.3379031
CLR,R1,15.3990031,74.3379031
CLR,R1,15.3991122,74.3380005
CLR,R1,15.3991122,74.3380005
CLR,R1,15.3992297,74.3380925
CLR,R1,15.3992297,74.3380925
CLR,R1,15.3993875,74.338182
CLR,R1,15.3993958,74.3381868
CLR,R1,15.3993958,74.3381868
CLR,R1,15.3995521,74.3382791
CLR,R1,15.3995526,74.3382793
CLR,R1,15.3995526,74.3382793
CLR,R1,15.3996407,74.3383249
CLR,R2,15.398928,74.3314979
CLR,R2,15.3988995,74.3316821
CLR,R2,15.3988711,74.3318663
CLR,R2,15.3988426,74.3320505
CLR,R2,15.3988142,74.3322348
CLR,R2,15.3987857,74.332419
CLR,R2,15.3987573,74.3326032
CLR,R2,15.3987288,74.3327874
CLR,R2,15.3987004,74.3329716
CLR,R2,15.3986719,74.3331558
CLR,R2,15.3986435,74.33334
CLR,R2,15.398615,74.3335242
CLR,R2,15.3985866,74.3337085
CLR,R2,15.3985581,74.3338927
CLR,R2,15.3985296,74.3340769
CLR,R2,15.3985012,74.3342611
CLR,R2,15.3984727,74.3344453
CLR,R2,15.3984443,74.3346295
CLR,R2,15.3984158,74.3348137
CLR,R2,15.3983874,74.3349979
CLR,R2,15.3983589,74.3351822
CLR,R2,15.3983305,74.3353664
CLR,R2,15.398302,74.3355506
CLR,R2,15.3982735,74.3357348
CLR,R2,15.3982451,74.335919
CLR,R2,15.3982263,74.3360407
CLR,R2,15.3982263,74.3360407
CLR,R2,15.3982311,74.3362272
CLR,R2,15.3982359,74.3364137
CLR,R2,15.3982363,74.3364286
CLR,R2,15.3982363,74.3364286
CLR,R2,15.3982595,74.3366136
CLR,R2,15.3982815,74.3367885
CLR,R2,15.3982815,74.3367885
CLR,R2,15.3983305,74.336968
CLR,R2,15.3983478,74.3370313
CLR,R2,15.3983478,74.3370313
CLR,R2,15.3984153,74.3372042
CLR,R2,15.398453,74.3373004
CLR,R2,15.398453,74.3373004
CLR,R2,15.3985521,74.3374561
CLR,R2,15.3986425,74.3375979
CLR,R2,15.3986425,74.3375979
CLR,R2,15.3987644,74.3377352
CLR,R2,15.3988862,74.3378724
CLR,R2,15.3988918,74.3378788
CLR,R2,15.3988918,74.3378788
CLR,R2,15.3990338,74.3379934
CLR,R2,15.3991757,74.3381079
CLR,R2,15.3991822,74.3381131
CLR,R2,15.3991822,74.3381131
CLR,R2,15.3993329,74.3382149
CLR,R2,15.3993851,74.33825
CLR,R2,15.3993851,74.33825
CLR,R2,15.3995486,74.3383278
CLR,R2,15.3996062,74.3383552
CLR,R3,15.3988749,74.3315006
CLR,R3,15.3988449,74.3316846
CLR,R3,15.3988148,74.3318685
CLR,R3,15.3987848,74.3320525
CLR,R3,15.3987548,74.3322364
CLR,R3,15.3987247,74.3324203
CLR,R3,15.3986947,74.3326043
CLR,R3,15.3986647,74.3327882
CLR,R3,15.3986346,74.3329722
CLR,R3,15.3986046,74.3331561
CLR,R3,15.3985746,74.3333401
CLR,R3,15.3985445,74.333524
CLR,R3,15.3985145,74.3337079
CLR,R3,15.3984845,74.3338919
CLR,R3,15.3984544,74.3340758
CLR,R3,15.3984244,74.3342598
CLR,R3,15.3983944,74.3344437
CLR,R3,15.3983643,74.3346276
CLR,R3,15.3983343,74.3348116
CLR,R3,15.3983043,74.3349955
CLR,R3,15.3982742,74.3351795
CLR,R3,15.3982442,74.3353634
CLR,R3,15.3982142,74.3355474
CLR,R3,15.3981841,74.3357313
CLR,R3,15.3981639,74.3358549
CLR,R3,15.3981639,74.3358549
CLR,R3,15.3981469,74.3360406
CLR,R3,15.3981427,74.3360862
CLR,R3,15.3981427,74.3360862
CLR,R3,15.398138,74.3362727
CLR,R3,15.3981372,74.3363017
CLR,R3,15.3981372,74.3363017
CLR,R3,15.3981588,74.336487
CLR,R3,15.3981782,74.3366536
CLR,R3,15.3981782,74.3366536
CLR,R3,15.3982225,74.3368344
CLR,R3,15.3982511,74.3369513
CLR,R3,15.3982511,74.3369513
CLR,R3,15.3983236,74.337122
CLR,R3,15.3983688,74.3372286
CLR,R3,15.3983688,74.3372286
CLR,R3,15.3984567,74.3373913
CLR,R3,15.3985277,74.3375226
CLR,R3,15.3985277,74.3375226
CLR,R3,15.3986415,74.3376671
CLR,R3,15.3987554,74.3378115
CLR,R3,15.3987748,74.3378362
CLR,R3,15.3987748,74.3378362
CLR,R3,15.3989038,74.3379663
CLR,R3,15.3989934,74.3380566
CLR,R3,15.3989934,74.3380566
CLR,R3,15.3991375,74.3381682
CLR,R3,15.3992088,74.3382233
CLR,R3,15.3992088,74.3382233
CLR,R3,15.3993668,74.3383125
CLR,R3,15.3995248,74.3384016
CLR,R3,15.3996143,74.338452
CLR,R4,15.3988341,74.3313122
CLR,R4,15.3988056,74.3314964
CLR,R4,15.3987772,74.3316807
CLR,R4,15.3987488,74.3318649
CLR,R4,15.3987204,74.3320491
CLR,R4,15.398692,74.3322333
CLR,R4,15.3986635,74.3324175
CLR,R4,15.3986351,74.3326018
CLR,R4,15.3986067,74.332786
CLR,R4,15.3985783,74.3329702
CLR,R4,15.3985498,74.3331544
CLR,R4,15.3985214,74.3333386
CLR,R4,15.398493,74.3335228
CLR,R4,15.3984646,74.3337071
CLR,R4,15.3984361,74.3338913
CLR,R4,15.3984077,74.3340755
CLR,R4,15.3983793,74.3342597
CLR,R4,15.3983509,74.3344439
CLR,R4,15.3983224,74.3346281
CLR,R4,15.398294,74.3348124
CLR,R4,15.3982656,74.3349966
CLR,R4,15.3982372,74.3351808
CLR,R4,15.3982087,74.335365
CLR,R4,15.3981803,74.3355492
CLR,R4,15.3981519,74.3357334
CLR,R4,15.3981357,74.3358385
CLR,R4,15.3981357,74.3358385
CLR,R4,15.3981082,74.3360229
CLR,R4,15.3980954,74.3361087
CLR,R4,15.3980954,74.3361087
CLR,R4,15.3980953,74.3362953
CLR,R4,15.3980953,74.3363143
CLR,R4,15.3980953,74.3363143
CLR,R4,15.3981101,74.3365003
CLR,R4,15.3981106,74.3365069
CLR,R4,15.3981106,74.3365069
CLR,R4,15.398138,74.3366913
CLR,R4,15.3981455,74.3367419
CLR,R4,15.3981455,74.3367419
CLR,R4,15.398191,74.3369224
CLR,R4,15.3982015,74.3369642
CLR,R4,15.3982015,74.3369642
CLR,R4,15.3982712,74.3371362
CLR,R4,15.3982966,74.3371989
CLR,R4,15.3982966,74.3371989
CLR,R4,15.3983807,74.3373638
CLR,R4,15.3984498,74.3374994
CLR,R4,15.3984498,74.3374994
CLR,R4,15.398553,74.3376522
CLR,R4,15.3986081,74.3377337
CLR,R4,15.3986081,74.3377337
CLR,R4,15.3987296,74.3378713
CLR,R4,15.398808,74.3379601
CLR,R4,15.398808,74.3379601
CLR,R4,15.3989427,74.3380838
CLR,R4,15.3990108,74.3381464
CLR,R4,15.3990108,74.3381464
CLR,R4,15.3991626,74.3382464
CLR,R4,15.3991761,74.3382553
CLR,R4,15.3991761,74.3382553
CLR,R4,15.3993258,74.3383587
CLR,R4,15.3993913,74.338404
CLR,R4,15.3993913,74.338404
CLR,R4,15.3995576,74.338475
CLR,R4,15.399723,74.3385456
CLR,R4,15.399723,74.3385456
CLR,R4,15.3998985,74.3385864
CLR,R4,15.4000094,74.3386122
CLR,R4,15.4000094,74.3386122
CLR,R4,15.4001882,74.3386331
CLR,R4,15.4003669,74.3386539
CLR,R4,15.4003913,74.3386568
CLR,R5,15.3987566,74.3314813
CLR,R5,15.3987273,74.3316654
CLR,R5,15.3986979,74.3318494
CLR,R5,15.3986685,74.3320335
CLR,R5,15.3986392,74.3322176
CLR,R5,15.3986098,74.3324016
